ticker,pdf_period,report_date,cash_and_equivalents,trade_receivables,inventories,current_assets,fixed_assets,total_assets,trade_payable,current_bank_loans,current_liabilities,longterm_bank_loans,total_liabilities,common_stocks,retained_earnings,total_equity,revenues,gross_profit,operating_profit,interest_finance_costs,ebt,tax,net_profit,net_profit_attributable,comprehensive_income,comprehensive_attributable,cfo,cfi,cff,net_change_cash,cash_end_period,current_ratio,dar,der,eps,per,book_value,pbv,roa,roe,gpm,opm,npm,dps,dpr,dividend_yield,listed_shares_million,market_cap_billion_idr,usd_rate_idr
PGAS,Unknown,Dec 2022,22571772.0,8861405.0,1858340.0,34495196.0,57512933.0,112182254.0,3683110.0,,15476145.0,5228228.0,58518166.0,5363942.0,43978323.0,58518166.0,55641530.0,-12170217.0,,2065122.0,-8461845.0,-2204112.0,6257733.0,5086729.0,6079417.0,4908414.0,15119560.0,473715.0,-15525635.0,67640.0,22571772.0,,0.52,1.09,204.87,8.59,2214.0,0.62,5.58,11.66,-21.87,,11.25,124.42,99.66,9.05,24242.0,42665.0,15592.0
PGAS,Unknown,Dec 2023,19217412.0,6919505.0,2191741.0,28924357.0,54074199.0,101885643.0,3785799.0,,22402573.0,8027644.0,47225355.0,5311307.0,44314455.0,47225355.0,56295290.0,-11325734.0,,1507281.0,-8088292.0,-2273719.0,5814573.0,4293450.0,6045141.0,4524018.0,11167050.0,-870455.0,-13558608.0,-3262014.0,19231308.0,,0.46,0.86,141.53,7.98,2255.0,0.78,5.71,10.64,-20.12,,10.33,141.05,72.96,8.01,24242.0,27393.0,15439.0
PGAS,Unknown,Jun 2024,16349940.0,7182097.0,3869963.0,27184341.0,53749220.0,100759255.0,4255717.0,,15564612.0,12312660.0,44345982.0,5639845.0,46467527.0,44345982.0,30148540.0,-6676127.0,,662760.0,-5275160.0,-1461471.0,3813689.0,3059164.0,3597481.0,2842956.0,6691878.0,163678.0,-10238799.0,-3383243.0,16349940.0,,0.44,0.79,203.28,7.58,2327.0,0.49,3.78,6.76,-22.14,,12.65,148.31,,13.12,24242.0,37332.0,16394.0
PGEO,Unknown,Dec 2020,4089813.0,1921293.0,313119.0,6756123.0,29651556.0,38592352.0,1022149.0,,13374537.0,,19015956.0,17195715.0,2572025.0,19015956.0,6019572.0,,,231105.0,-3036714.0,-1051556.0,1985158.0,1985485.0,1972201.0,1972528.0,3434886.0,-282605.0,-988237.0,2164045.0,4089813.0,,0.49,0.97,56.91,20.56,735.0,0.0,5.14,10.14,0.0,1985.0,32.98,0.0,19.11,4.08,41396.0,48433.0,14105.0
PGEO,Unknown,Dec 2021,10463273.0,2104197.0,699201.0,13328149.0,29967238.0,45763373.0,1274026.0,,3768722.0,,15329152.0,22703358.0,4605377.0,15329152.0,6272680.0,,,373855.0,-3720197.0,-1194840.0,2525357.0,2525728.0,2573789.0,2574160.0,3906160.0,-1211653.0,3722189.0,6416695.0,10463273.0,,0.33,0.5,62.09,19.17,769.0,1.52,5.52,8.3,0.0,,40.26,0.0,76.94,,41495.0,49379.0,14269.0
PGEO,Unknown,Dec 2022,10474487.0,2103006.0,644776.0,13377356.0,31809475.0,47617242.0,1154777.0,,3406509.0,,15723158.0,24165281.0,4363542.0,15723158.0,3340589.0,,,183088.0,-2268700.0,-690663.0,1578037.0,1578283.0,1578037.0,1578283.0,2227813.0,-809864.0,-2220338.0,-802388.0,10474487.0,,0.33,0.49,2020.0,,,,3.31,4.95,0.0,,47.24,0.0,,,,,15592.0
PGEO,Unknown,Dec 2023,,,,50.0,40.0,30.0,25.0,,,,,,,,,,,,,,,,,,,,,3341.0,,,,,2021.0,,,,,2525.0,,,,10.87,,,,,15439.0
PGEO,Unknown,Jun 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,,,,,,,,47.77,,,,,16394.0
PTBA,Unknown,Dec 2020,4340947.0,1578867.0,805436.0,8364356.0,7863615.0,24056755.0,697381.0,,3872457.0,5993.0,7117559.0,1152066.0,15520575.0,7117559.0,17325192.0,-4566260.0,,-132515.0,-3231685.0,-823758.0,2407927.0,2386819.0,2249530.0,2228422.0,3513628.0,113585.0,-4083158.0,-455945.0,4340947.0,,0.3,0.42,232.96,12.06,1470.0,1.81,10.01,14.22,-26.36,,13.9,326.46,140.14,12.27,11521.0,32373.0,14105.0
PTBA,Unknown,Dec 2021,4394195.0,3099840.0,1207585.0,18211500.0,8321231.0,36123703.0,1270363.0,,7500647.0,2240.0,11869979.0,1152066.0,22113233.0,11869979.0,29261468.0,-13484223.0,,-158426.0,-10358675.0,-2321787.0,8036888.0,7909113.0,7575939.0,7448164.0,10795075.0,-9838749.0,-911583.0,44743.0,4394195.0,,0.33,0.49,471.03,5.75,2105.0,1.33,22.25,33.14,-46.08,,27.47,74.69,15.86,2.66,11521.0,31221.0,14269.0
PTBA,Unknown,Dec 2022,7030343.0,3509912.0,7674374.0,24432148.0,8410051.0,45359207.0,1935818.0,,10701780.0,,16443161.0,1152066.0,26291817.0,16443161.0,42648590.0,-17966286.0,,200203.0,-16202314.0,-3422887.0,12779427.0,12567582.0,12766366.0,12554521.0,12527439.0,-1294274.0,-8668614.0,2564551.0,7030343.0,,0.36,0.57,1140.77,3.23,2510.0,1.08,28.17,44.19,-42.13,,29.96,688.52,60.36,25.41,11521.0,42511.0,15592.0
PTBA,Unknown,Dec 2023,4138867.0,3797292.0,10999228.0,15148356.0,8566210.0,38765189.0,2082188.0,,9968101.0,,17201993.0,1152066.0,19019132.0,17201993.0,38488867.0,-9157305.0,,204038.0,-8154313.0,-1861792.0,6292521.0,6105856.0,5483717.0,5297052.0,3104707.0,7248649.0,-13234918.0,-2881562.0,4138867.0,,0.44,0.8,550.79,4.43,1872.0,1.97,16.23,29.18,-23.79,,16.35,10.94,1.99,0.3,11521.0,28110.0,15439.0
PTBA,Unknown,Jun 2024,4532266.0,4231085.0,8011098.0,13663093.0,8450823.0,38392852.0,2559172.0,,11846127.0,,18868016.0,1152066.0,16590943.0,18868016.0,19642846.0,-3403661.0,,114381.0,-2704424.0,-650063.0,2054361.0,2032838.0,2487468.0,2465945.0,3066936.0,-517914.0,-2279258.0,269764.0,4532266.0,,0.49,0.97,497.7,4.92,1695.0,1.44,5.35,10.52,-17.33,,10.46,397.71,79.91,16.3,11521.0,28226.0,16394.0
SIDO,Unknown,Dec 2020,1031954.0,663757.0,309478.0,2052081.0,1568264.0,3849516.0,203691.0,,560043.0,,627776.0,1500000.0,1073314.0,627776.0,3335411.0,-1838783.0,,-522.0,-1199548.0,-265532.0,934016.0,934016.0,929757.0,929757.0,1035754.0,-95119.0,-774907.0,165728.0,1031954.0,,0.16,0.19,29.0,27.76,107.0,11.87,24.26,28.99,-55.13,934.0,28.0,39.5,136.2,3.1,30000.0,24150.0,14105.0
SIDO,Unknown,Dec 2021,1082219.0,664058.0,454810.0,2244707.0,1588101.0,4068970.0,188668.0,,543370.0,,597785.0,1500000.0,1323435.0,597785.0,4020980.0,-2286032.0,,-862.0,-1613231.0,-352333.0,1260898.0,1260898.0,1268263.0,1268263.0,1199317.0,-124305.0,-1025193.0,49819.0,1082219.0,,0.15,0.17,34.07,25.39,116.0,6.96,30.99,36.32,-56.85,951.0,31.36,848.1,2488.98,105.35,30000.0,25950.0,14269.0
SIDO,Unknown,Dec 2022,923047.0,686662.0,1085248.0,2194242.0,1610837.0,4081442.0,209323.0,,541048.0,,575967.0,1500000.0,1353670.0,575967.0,3865523.0,-2162613.0,,780.0,-1419852.0,-315138.0,1104714.0,1104714.0,1116235.0,1116235.0,1107137.0,-179622.0,-1088230.0,-160715.0,923047.0,,0.14,0.16,37.19,20.3,117.0,7.4,27.07,31.51,-55.95,,28.58,36.2,97.33,4.18,30000.0,22650.0,15592.0
SIDO,Unknown,Dec 2023,830128.0,788722.0,816908.0,2066770.0,1554538.0,3890706.0,187198.0,,461979.0,,504765.0,1500000.0,1234136.0,504765.0,3565930.0,-2018695.0,,681.0,-1219539.0,-268891.0,950648.0,950648.0,948466.0,948466.0,1055394.0,-46993.0,-1074265.0,-65864.0,830128.0,,0.13,0.15,32.36,16.22,113.0,6.69,24.43,28.08,-56.61,,26.66,35.6,110.01,4.72,30000.0,15750.0,15439.0
SIDO,Unknown,Jun 2024,719779.0,774941.0,1000036.0,2047623.0,1529107.0,3823036.0,153638.0,,313811.0,,353832.0,1500000.0,1317399.0,353832.0,1896492.0,-1103603.0,,510.0,-781527.0,-173037.0,608490.0,608490.0,623263.0,623263.0,457028.0,-28279.0,-544500.0,-115751.0,719779.0,,0.09,0.1,34.7,22.34,116.0,4.54,15.92,17.54,-58.19,,32.09,18.0,51.88,3.43,30000.0,23250.0,16394.0
SMGR,Unknown,Dec 2020,2930598.0,5777254.0,4547825.0,15564604.0,56053483.0,78006244.0,6520699.0,,11506163.0,14188305.0,42352909.0,593152.0,32039825.0,42352909.0,35171668.0,-11617101.0,,-2320781.0,-3488650.0,-814307.0,2674343.0,2792321.0,2317236.0,2423373.0,7221257.0,-2251194.0,-6003196.0,-1033133.0,2930598.0,,0.54,1.19,444.91,27.93,6011.0,2.0,3.43,7.5,-33.03,,7.6,40.33,9.06,0.34,5932.0,73699.0,14105.0
SMGR,Unknown,Dec 2021,2470289.0,5512832.0,4615474.0,15270235.0,54720267.0,76504240.0,7612522.0,,14210166.0,8505106.0,36721357.0,593152.0,32944087.0,36721357.0,34957871.0,-10953331.0,,-1627731.0,-3470137.0,-1387790.0,2082347.0,2021190.0,2157170.0,2080553.0,6688789.0,-1789177.0,-5360657.0,-461045.0,2470289.0,,0.48,0.92,444.78,16.3,6707.0,1.85,2.72,5.23,-31.33,,5.96,188.3,42.34,1.52,5932.0,43004.0,14269.0
SMGR,Unknown,Dec 2022,6007333.0,5521338.0,11220466.0,18878979.0,57805992.0,82960012.0,8095924.0,,13061027.0,7728223.0,35720652.0,675154.0,34270564.0,35720652.0,36378597.0,-10677604.0,,1427618.0,-3298835.0,-799752.0,2499083.0,2364836.0,2918601.0,2748709.0,6037529.0,-566637.0,-2440997.0,3029895.0,6007333.0,,0.43,0.76,338.26,19.44,6997.0,1.04,3.01,5.29,-29.35,,6.87,172.64,51.04,2.38,6752.0,44391.0,15592.0
SMGR,Unknown,Dec 2023,6939841.0,5787852.0,10267474.0,19782972.0,56771009.0,81820529.0,8096285.0,,16111660.0,6273089.0,34019553.0,675154.0,34785676.0,34019553.0,38651360.0,-10176977.0,,1390231.0,-3303760.0,-1008159.0,2295601.0,2170497.0,2266055.0,2168662.0,5745360.0,-1656184.0,-3146132.0,943044.0,6939841.0,,0.42,0.71,359.7,17.79,7080.0,0.93,2.81,4.8,-26.33,,5.94,245.19,68.16,3.73,6752.0,43210.0,15439.0
SMGR,Unknown,Jun 2024,4234561.0,4547168.0,11336940.0,16698072.0,56028022.0,78019004.0,6869087.0,,13051317.0,5582413.0,30265690.0,675154.0,34715131.0,30265690.0,16411325.0,-3857962.0,,661976.0,-713549.0,-210057.0,503492.0,501478.0,574024.0,563794.0,1021635.0,-627754.0,-3116712.0,-2722831.0,4234561.0,,0.39,0.63,308.18,12.1,7073.0,0.9,0.65,1.05,-23.51,,3.07,84.73,27.49,1.32,6752.0,25183.0,16394.0
TLKM,Unknown,Dec 2020,20589000.0,11339000.0,983000.0,46503000.0,160923000.0,246943000.0,16999000.0,,69093000.0,20581000.0,126054000.0,4953000.0,94489000.0,126054000.0,136462000.0,,,-4520000.0,-38775000.0,-9212000.0,29563000.0,20804000.0,25986000.0,17595000.0,65317000.0,-35256000.0,-27753000.0,2308000.0,20589000.0,,0.51,1.04,190.62,17.36,1220.0,3.25,11.97,24.45,0.0,,21.66,154.07,80.83,3.88,99062.0,327896.0,14105.0
TLKM,Unknown,Dec 2021,38311000.0,8510000.0,779000.0,61277000.0,165026000.0,277184000.0,17170000.0,,69131000.0,29745000.0,131785000.0,4953000.0,104587000.0,131785000.0,143210000.0,,,-4365000.0,-43678000.0,-9730000.0,33948000.0,24760000.0,35928000.0,26767000.0,68353000.0,-37703000.0,-12986000.0,17664000.0,38311000.0,,0.48,0.91,232.15,17.4,1468.0,2.26,12.25,23.35,0.0,,23.71,168.01,72.37,5.08,99062.0,400211.0,14269.0
TLKM,Unknown,Dec 2022,31947000.0,8634000.0,2288000.0,55057000.0,173329000.0,275192000.0,18457000.0,,70388000.0,22085000.0,125930000.0,4953000.0,111897000.0,125930000.0,147306000.0,,,4033000.0,-36339000.0,-8659000.0,27680000.0,20753000.0,29447000.0,22468000.0,73354000.0,-39250000.0,-40837000.0,-6733000.0,31947000.0,,0.46,0.84,226.82,16.53,1507.0,2.68,10.06,18.54,0.0,,18.79,149.97,66.12,3.71,99062.0,371483.0,15592.0
TLKM,Unknown,Dec 2023,29007000.0,10667000.0,997000.0,55613000.0,180755000.0,287042000.0,18608000.0,,71568000.0,22978000.0,130480000.0,4953000.0,118441000.0,130480000.0,149216000.0,,,4652000.0,-40794000.0,-8586000.0,32208000.0,24560000.0,30754000.0,23083000.0,60581000.0,-36909000.0,-26567000.0,-2895000.0,29007000.0,,0.45,0.83,238.95,16.53,1580.0,2.37,11.22,20.57,0.0,,21.58,167.6,70.14,4.47,99062.0,391296.0,15439.0
TLKM,Unknown,Jun 2024,25458000.0,13273000.0,1036000.0,54733000.0,204490000.0,285992000.0,14988000.0,,83173000.0,20199000.0,138718000.0,4953000.0,112519000.0,138718000.0,75292000.0,,,2419000.0,-19923000.0,-4499000.0,15424000.0,11761000.0,15772000.0,12109000.0,29687000.0,-14206000.0,-19277000.0,-3796000.0,25458000.0,,0.49,0.94,244.18,12.82,1487.0,2.66,5.39,10.47,0.0,,20.49,178.5,73.1,4.52,99062.0,310065.0,16394.0
TOWR,Unknown,Dec 2020,1442627.0,1240069.0,29144.0,3002332.0,22757823.0,34249550.0,534866.0,,7225188.0,7653032.0,24065502.0,510146.0,10365634.0,24065502.0,7445426.0,-5386172.0,,-1201293.0,-3398921.0,-545304.0,2853617.0,2836000.0,2895427.0,2877810.0,5951202.0,-4156870.0,-860035.0,934297.0,1442627.0,,0.7,2.36,52.01,18.46,200.0,4.03,8.33,28.02,-72.34,,38.33,23.86,45.88,2.96,51015.0,48974.0,14105.0
TOWR,Unknown,Dec 2021,4748364.0,2171296.0,29994.0,7398138.0,32951482.0,65828670.0,521678.0,,21880264.0,17918562.0,53766654.0,510146.0,12394007.0,53766654.0,8635346.0,-6295173.0,,-1370274.0,-4050968.0,-603093.0,3447875.0,3427375.0,3417068.0,3396568.0,6196246.0,-18617085.0,15728237.0,3307398.0,4748364.0,,0.82,4.46,68.75,16.36,236.0,4.06,5.24,28.58,-72.9,,39.93,28.09,40.86,2.93,51015.0,57391.0,14269.0
TOWR,Unknown,Dec 2022,308636.0,2557804.0,,3651134.0,37152092.0,65625136.0,839297.0,,14446084.0,29261583.0,51192802.0,510146.0,14635878.0,51192802.0,11035650.0,-8121200.0,,2391801.0,-4459251.0,-962716.0,3496535.0,3442025.0,3584080.0,3528733.0,8072991.0,-5887863.0,-6709726.0,-4524598.0,308636.0,,0.78,3.55,67.3,16.35,283.0,3.98,5.33,24.23,-73.59,,31.68,24.1,35.81,2.14,51015.0,56116.0,15592.0
TOWR,Unknown,Dec 2023,428677.0,3086334.0,,4426883.0,40385074.0,68418946.0,1206943.0,,24298953.0,24825810.0,51907282.0,510146.0,16688820.0,51907282.0,11740345.0,-8212591.0,,2858027.0,-4103794.0,-800152.0,3303642.0,3253097.0,3281051.0,3231457.0,8915256.0,-4546860.0,-4246921.0,121475.0,428677.0,,0.76,3.14,64.86,15.26,324.0,3.4,4.83,20.01,-69.95,,28.14,187.1,288.46,17.01,51015.0,50504.0,15439.0
TOWR,Unknown,Mar 2024,1132262.0,2421293.0,,4551264.0,41040848.0,69320158.0,983160.0,,22014534.0,27285348.0,51994867.0,510146.0,17486209.0,51994867.0,3046551.0,-2121700.0,,710273.0,-1005999.0,-203539.0,802460.0,797389.0,796196.0,791316.0,3188506.0,-1319693.0,-1165020.0,703793.0,1132262.0,,0.75,3.0,64.86,13.26,340.0,2.92,1.16,4.63,-69.64,,26.34,36.2,55.81,3.66,51015.0,43873.0,15873.0
UNTR,Unknown,Dec 2020,20498574.0,9205675.0,8197071.0,44195782.0,24319373.0,99800963.0,10272648.0,,20943824.0,7757750.0,36653823.0,932534.0,49492445.0,36653823.0,60346784.0,-12989293.0,,-1539907.0,-7011186.0,-1378761.0,5632425.0,6003200.0,5417963.0,5744288.0,18557088.0,-2594328.0,-7834254.0,8128506.0,20498574.0,,0.37,0.58,2147.61,12.39,16929.0,1.27,5.64,8.92,-21.52,,9.33,976.0,45.45,4.53,3730.0,99222.0,14105.0
UNTR,Unknown,Dec 2021,33321741.0,11745154.0,9660089.0,60604068.0,20456694.0,112561356.0,14517987.0,,30489218.0,2497075.0,40738599.0,932534.0,56673028.0,40738599.0,79460503.0,-19664961.0,,-754155.0,-14462250.0,-3853983.0,10608267.0,10279683.0,11952260.0,11562960.0,23284854.0,-3158997.0,-7419838.0,12706019.0,33321741.0,,0.36,0.57,2273.95,9.74,19255.0,1.38,9.42,14.77,-24.75,,13.35,808.0,35.53,3.04,3730.0,82622.0,14269.0
UNTR,Unknown,Dec 2022,38281513.0,17033575.0,31289758.0,78930048.0,23677857.0,140478220.0,24848751.0,,42037402.0,16573354.0,50964395.0,932534.0,71323525.0,50964395.0,123607460.0,-34758688.0,,759935.0,-29446041.0,-6452368.0,22993673.0,21005105.0,28048594.0,25696968.0,32891585.0,-10401292.0,-18653279.0,3837014.0,38281513.0,,0.36,0.57,4913.77,5.31,23997.0,0.92,16.37,25.69,-28.12,,18.6,1723.0,35.06,7.78,3730.0,97263.0,15592.0
UNTR,Unknown,Dec 2023,18596609.0,19429613.0,34533410.0,62667105.0,36001559.0,154028248.0,29110573.0,,43038299.0,19841525.0,69992685.0,932534.0,66871346.0,69992685.0,128583264.0,-35786237.0,,1879411.0,-28720340.0,-6590244.0,22130096.0,20611775.0,21142807.0,19720991.0,26346848.0,-33439773.0,-12230036.0,-19322961.0,18596609.0,,0.45,0.83,5492.37,4.12,22529.0,1.16,14.37,26.33,-27.83,,17.21,6886.0,125.37,26.41,3730.0,84394.0,15439.0
UNTR,Unknown,Jun 2024,27187022.0,18861809.0,33484160.0,70572755.0,39045775.0,168252433.0,30771588.0,,46344147.0,,76852978.0,932534.0,70698366.0,76852978.0,64514464.0,-16868940.0,,1381082.0,-12557531.0,-2665021.0,9892510.0,9532175.0,13284232.0,12676380.0,19063859.0,-8220172.0,-2656712.0,8186975.0,27187022.0,,0.46,0.84,5317.68,4.13,24503.0,0.92,5.88,10.82,-26.15,,15.33,2270.0,42.69,10.03,3730.0,81970.0,16394.0
UNVR,Unknown,Dec 2020,844076.0,5295288.0,2463104.0,8828360.0,10419902.0,20534632.0,4277617.0,,13357536.0,,15597264.0,76300.0,4765068.0,15597264.0,42972474.0,-22456990.0,,-248790.0,-9206869.0,-2043333.0,7163536.0,7163536.0,7056606.0,7056606.0,8363993.0,-690216.0,-7458509.0,215268.0,844076.0,,0.76,3.16,191.92,38.3,129.0,324.53,34.89,145.09,-52.26,5365.0,16.67,194.0,101.09,0.46,38150.0,280403.0,14105.0
UNVR,Unknown,Dec 2021,325197.0,4516555.0,2453871.0,7642208.0,10102086.0,19068532.0,4571352.0,,12445152.0,,14747263.0,76300.0,4148969.0,14747263.0,39545959.0,-19626387.0,,-184876.0,-7496592.0,-1738444.0,5758148.0,5758148.0,5716801.0,5716801.0,7902091.0,-681255.0,-7739754.0,-518918.0,325197.0,,0.77,3.41,172.73,23.79,113.0,64.89,30.2,133.25,-49.63,,14.56,166.0,96.1,2.26,38150.0,156797.0,14269.0
UNVR,Unknown,Dec 2022,502882.0,3924499.0,2625116.0,7567768.0,9536027.0,18318114.0,4699974.0,,12442223.0,,14320858.0,76300.0,3824956.0,14320858.0,41218881.0,-19064937.0,,85211.0,-6993803.0,-1629042.0,5364761.0,5364761.0,5512937.0,5512937.0,8061314.0,-526063.0,-7357788.0,177463.0,502882.0,,0.78,3.58,157.03,29.93,105.0,39.23,29.29,134.21,-46.25,,13.02,153.0,97.43,3.72,38150.0,179305.0,15592.0
UNVR,Unknown,Dec 2023,1020598.0,2343012.0,2422044.0,6191839.0,9310734.0,16664086.0,4063637.0,,11223968.0,,13282848.0,76300.0,3208938.0,13282848.0,38611401.0,-19194514.0,,105970.0,-6201876.0,-1400936.0,4800940.0,4800940.0,4496082.0,4496082.0,7118088.0,-829323.0,-5771276.0,517489.0,1020598.0,,0.8,3.93,129.54,27.25,89.0,53.03,28.81,141.99,-49.71,,12.43,134.0,103.44,2.85,38150.0,134670.0,15439.0
UNVR,Unknown,Jun 2024,2745650.0,3182942.0,2605858.0,8923552.0,9233791.0,19722220.0,4801006.0,,14678530.0,,16866485.0,76300.0,2683435.0,16866485.0,19043887.0,-9467978.0,,33711.0,-3168601.0,-701943.0,2466658.0,2466658.0,2412047.0,2412047.0,2184680.0,-236400.0,-223393.0,1724887.0,2745650.0,,0.86,5.91,126.98,23.78,75.0,47.16,12.51,86.38,-49.72,,12.95,154.0,121.28,4.36,38150.0,115213.0,16394.0
ACES,February - July 2024,Dec 2019,1255018.0,89139.0,2652703.0,4584329.0,502038.0,5920170.0,177558.0,,567618.0,,1177676.0,171500.0,4169724.0,1177676.0,8142717.0,3887090.0,1162575.0,-20775.0,1280008.0,-243398.0,1036611.0,1030106.0,990585.0,984577.0,1159516.0,-158078.0,-547512.0,453927.0,1255018.0,,0.2,0.25,57.98,25.79,277.0,5.41,17.51,21.86,47.74,14.28,12.73,28.25,48.72,1.89,17150.0,25639.0,13945.0
ACES,February - July 2024,Dec 2020,2219785.0,143483.0,2453227.0,5034737.0,1477190.0,7247064.0,164227.0,,844928.0,,2024821.0,171500.0,4629340.0,2024821.0,7412767.0,3659182.0,853085.0,-63531.0,923336.0,-192025.0,731311.0,733195.0,833807.0,833568.0,1538615.0,-165980.0,-405038.0,967597.0,2219785.0,,0.28,0.39,48.55,35.32,305.0,5.63,10.09,14.0,49.36,11.51,9.87,18.1,37.28,1.06,17150.0,29412.0,14105.0
ACES,February - July 2024,Dec 2021,2543834.0,66778.0,2367949.0,5192108.0,1320612.0,7189816.0,126724.0,,722537.0,,1677058.0,171500.0,4903395.0,1677058.0,6543363.0,3212649.0,787726.0,-63637.0,858919.0,-140117.0,718802.0,704384.0,840937.0,824475.0,1305426.0,-83380.0,-897843.0,324203.0,2543834.0,,0.23,0.3,30.7,41.7,321.0,3.98,10.0,13.04,49.1,12.04,10.99,32.15,104.73,2.51,17150.0,21952.0,14269.0
ACES,February - July 2024,Dec 2022,2133399.0,85855.0,5621539.0,5362930.0,425774.0,7249255.0,144350.0,,669769.0,,1315266.0,171500.0,5311723.0,1315266.0,6762803.0,3267953.0,746713.0,50580.0,820831.0,-147184.0,673647.0,664343.0,705517.0,695799.0,618838.0,-102361.0,-939442.0,-422965.0,2133399.0,,0.18,0.22,42.75,11.6,346.0,1.43,9.29,11.35,48.32,11.04,9.96,20.59,48.16,4.15,17150.0,8506.0,15592.0
ACES,February - July 2024,Sep 2023,2100080.0,111166.0,5426860.0,5383560.0,420913.0,7428440.0,165247.0,,563665.0,,1541290.0,171500.0,5265795.0,1541290.0,5493620.0,2644340.0,535076.0,32531.0,586249.0,-99433.0,486816.0,485835.0,486816.0,485835.0,945507.0,-94448.0,-877925.0,-26866.0,2100080.0,,0.21,0.26,42.24,17.76,343.0,2.1,6.55,8.27,48.13,9.74,8.86,31.06,73.54,4.31,17150.0,12863.0,15487.0
ADRO,February - July 2024,Dec 2019,21979983.0,4327468.0,1687763.0,29422890.0,24019049.0,100642529.0,4678840.0,,17188621.0,7692090.0,45094086.0,4782298.0,31914485.0,45094086.0,48210013.0,13451221.0,10207824.0,-925056.0,9191191.0,-3125088.0,6066103.0,5636430.0,5403799.0,4945706.0,12791511.0,-7509438.0,3671719.0,8953792.0,21979983.0,,0.45,0.81,223.87,6.95,1737.0,0.9,6.03,10.92,27.9,21.17,12.58,90.15,40.27,5.8,31986.0,49738.0,13945.0
ADRO,February - July 2024,Dec 2020,16555081.0,3161579.0,1482915.0,24424486.0,21713731.0,90011988.0,3022321.0,,16149139.0,600915.0,34273062.0,4837169.0,33105295.0,34273062.0,35753946.0,8134763.0,5802064.0,-1261340.0,3133637.0,-897924.0,2235713.0,2072405.0,1396423.0,1219702.0,10387359.0,-5068420.0,-10973225.0,-5654285.0,16555081.0,,0.38,0.61,47.32,30.22,1743.0,0.82,2.48,4.01,22.75,16.23,6.25,110.06,232.58,7.7,31986.0,45740.0,14105.0
ADRO,February - July 2024,Dec 2021,25843171.0,6449431.0,1794156.0,40497306.0,19935291.0,108257990.0,3887004.0,,19428071.0,7856426.0,44642293.0,4893411.0,39717690.0,44642293.0,56972093.0,25252506.0,22612099.0,-1189093.0,21207316.0,-6530322.0,14676994.0,13319997.0,15797281.0,14409207.0,20495021.0,-9197969.0,-2189179.0,9107874.0,25843171.0,,0.41,0.7,202.23,11.13,1989.0,1.13,13.56,23.07,44.32,39.69,25.76,65.8,32.54,2.92,31986.0,71968.0,14269.0
ADRO,February - July 2024,Dec 2022,63418246.0,10090410.0,6211853.0,82938666.0,22639475.0,168117731.0,5195442.0,,38161607.0,10413959.0,66343477.0,5347120.0,69874815.0,66343477.0,126332605.0,72549139.0,66823414.0,1392584.0,69793207.0,-25650337.0,44142870.0,38872103.0,45574293.0,40304135.0,60251448.0,-11962120.0,-12447327.0,35842001.0,63418246.0,,0.39,0.65,1134.4,3.39,3182.0,1.21,26.26,43.37,57.43,52.89,34.94,301.55,26.58,7.83,31986.0,123146.0,15592.0
ADRO,February - July 2024,Dec 2023,51122111.0,8035907.0,5282485.0,66419087.0,27086259.0,161688185.0,5322487.0,,32965878.0,6242929.0,47304494.0,5294651.0,80593896.0,47304494.0,100624547.0,39173128.0,33997373.0,1689057.0,35421435.0,-6783974.0,28637461.0,25342146.0,28976795.0,25663246.0,17797431.0,-8992075.0,-20590840.0,-11785484.0,51122111.0,,0.29,0.41,899.04,2.65,3576.0,0.67,17.71,25.04,38.93,33.79,28.46,251.28,27.95,10.56,31986.0,76127.0,15439.0
AKRA,February - July 2024,Dec 2019,1860781.0,5068711.0,6270489.0,10777639.0,5325172.0,21409046.0,5835094.0,,8712526.0,1634299.0,11342185.0,401469.0,6401191.0,11342185.0,21702638.0,1892122.0,1094039.0,-109792.0,865380.0,-165884.0,703077.0,717205.0,656278.0,687807.0,687980.0,-779297.0,-128832.0,-220150.0,1860781.0,,0.53,1.13,235.3,16.79,2508.0,1.58,3.28,6.98,8.72,5.04,3.24,180.0,76.5,4.56,4015.0,15858.0,13945.0
AKRA,February - July 2024,Dec 2020,1549364.0,2368361.0,6134116.0,8042419.0,5126119.0,18683573.0,3011754.0,,5102110.0,2552611.0,8127217.0,401469.0,6930562.0,8127217.0,17715928.0,2047920.0,1201423.0,-74284.0,1226719.0,-264722.0,961997.0,924918.0,971870.0,929216.0,1066973.0,-139353.0,-1239093.0,-311473.0,1549364.0,,0.43,0.77,203.59,15.62,2629.0,1.21,5.15,9.11,11.56,6.78,5.43,100.0,49.12,3.14,4015.0,12767.0,14105.0
AKRA,February - July 2024,Dec 2021,2600492.0,4488568.0,7073167.0,12022678.0,4978381.0,23508586.0,7766849.0,,9306841.0,2164803.0,12209621.0,401469.0,7518359.0,12209621.0,25707069.0,2293159.0,1455306.0,-57069.0,1436743.0,-301741.0,1135002.0,1111614.0,1157728.0,1125643.0,2944557.0,-208358.0,-1683257.0,1052942.0,2600492.0,,0.52,1.08,263.16,15.62,2814.0,1.46,4.83,10.05,8.92,5.66,4.42,135.0,51.3,3.28,4015.0,16500.0,14269.0
